Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:CLW,"Charter Hall Long WALE REIT (ASX:CLW)",https://www.listcorp.com/asx/clw/charter-hall-long-wale-reit,"	2544800000",3.45,-0.07,-1.99,"Real Estate"
ASX:BWP,"BWP Trust (ASX:BWP)",https://www.listcorp.com/asx/bwp/bwp-trust,"	2518690000",3.48,-0.05,-1.42,"Real Estate"
ASX:ILU,"Iluka Resources Limited (ASX:ILU)",https://www.listcorp.com/asx/ilu/iluka-resources-limited,"	2482020000",5.53,-0.27,-4.66,Materials
ASX:PPT,"Perpetual Limited (ASX:PPT)",https://www.listcorp.com/asx/ppt/perpetual-limited,"	2454870000",20.71,-0.80,-3.72,Financials
ASX:RED,"Red 5 Limited (ASX:RED)",https://www.listcorp.com/asx/red/red-5-limited,"	2448890000",0.3625,0.00,0.69,Materials
ASX:PXA,"PEXA Group Limited (ASX:PXA)",https://www.listcorp.com/asx/pxa/pexa-group-limited,"	2423710000",12.965,-0.70,-5.09,"Real Estate"
ASX:EMR,"Emerald Resources NL (ASX:EMR)",https://www.listcorp.com/asx/emr/emerald-resources-nl,"	2421290000",3.615,-0.07,-2.03,Materials
ASX:SNZ,"Summerset Group Holdings Limited (ASX:SNZ)",https://www.listcorp.com/asx/snz/summerset-group-holdings-limited,"	2403260000",10.39,0.19,1.86,"Health Care"
ASX:ZIP,"Zip Co Limited (ASX:ZIP)",https://www.listcorp.com/asx/zip/zip-co-limited,"	2385960000",1.705,-0.18,-9.55,Financials
ASX:NEU,"Neuren Pharmaceuticals Limited (ASX:NEU)",https://www.listcorp.com/asx/neu/neuren-pharmaceuticals-limited,"	2383760000",17.28,-1.37,-7.35,"Health Care"
ASX:MAQ,"Macquarie Technology Group Limited (ASX:MAQ)",https://www.listcorp.com/asx/maq/macquarie-technology-group-limited,"	2381240000",86.35,-6.04,-6.54,"Information Technology"
ASX:GMD,"Genesis Minerals Limited (ASX:GMD)",https://www.listcorp.com/asx/gmd/genesis-minerals-limited,"	2378630000",2.095,-0.03,-1.18,Materials
ASX:IAF,"iShares Core Composite Bond ETF (ASX:IAF)",https://www.listcorp.com/asx/iaf/ishares-core-composite-bond-etf,"	2378590000",102.83,1.08,1.06,Unclassified
ASX:VDHG,"Vanguard Diversified High Growth Index ETF (ASX:VDHG)",https://www.listcorp.com/asx/vdhg/vanguard-diversified-high-growth-index-etf,"	2373570000",62.78,-1.75,-2.71,Unclassified
ASX:CRN,"Coronado Global Resources Inc. (ASX:CRN)",https://www.listcorp.com/asx/crn/coronado-global-resources-inc.,"	2313510000",1.29,-0.09,-6.52,Materials
ASX:CDA,"Codan Limited (ASX:CDA)",https://www.listcorp.com/asx/cda/codan-limited,"	2311780000",11.925,-0.82,-6.47,"Information Technology"
ASX:MVW,"Vaneck Vectors Australian Equal Weight ETF (ASX:MVW)",https://www.listcorp.com/asx/mvw/vaneck-vectors-australian-equal-weight-etf,"	2297100000",34.79,-1.17,-3.25,Unclassified
ASX:NEC,"Nine Entertainment Co. Holdings Limited (ASX:NEC)",https://www.listcorp.com/asx/nec/nine-entertainment-co-holdings-limited,"	2259710000",1.3825,-0.04,-2.98,"Communication Services"
ASX:MFF,"MFF Capital Investments Limited (ASX:MFF)",https://www.listcorp.com/asx/mff/mff-capital-investments,"	2254170000",3.84,-0.05,-1.29,Financials
ASX:LTR,"Liontown Resources Limited (ASX:LTR)",https://www.listcorp.com/asx/ltr/liontown-resources-limited,"	2243130000",0.88,-0.04,-4.86,Materials
ASX:FBU,"Fletcher Building Limited (ASX:FBU)",https://www.listcorp.com/asx/fbu/fletcher-building-limited,"	2223840000",2.825,-0.02,-0.53,Industrials
ASX:RMS,"Ramelius Resources Limited (ASX:RMS)",https://www.listcorp.com/asx/rms/ramelius-resources,"	2220490000",1.8925,-0.05,-2.45,Materials
ASX:PSI,"PSC Insurance Group Limited (ASX:PSI)",https://www.listcorp.com/asx/psi/psc-insurance-group-limited,"	2215580000",6.075,-0.00,-0.08,Financials
ASX:MXT,"Metrics Master Income Trust (ASX:MXT)",https://www.listcorp.com/asx/mxt/metrics-master-income-trust,"	2206090000",2.075,-0.00,-0.24,Financials
ASX:HBRD,"BetaShares Active Australian Hybrids Fund (managed fund) (ASX:HBRD)",https://www.listcorp.com/asx/hbrd/betashares-active-australian-hybrids-fund,"	2197410000",10.17,0.00,0,Unclassified
ASX:GNE,"Genesis Energy Limited (ASX:GNE)",https://www.listcorp.com/asx/gne/genesis-energy-limited,"	2138100000",1.975,0.00,0,Utilities
ASX:VUK,"Virgin Money UK PLC (ASX:VUK)",https://www.listcorp.com/asx/vuk/virgin-money-uk-plc,"	2111440000",4.205,-0.01,-0.12,Financials
ASX:DRR,"Deterra Royalties Limited (ASX:DRR)",https://www.listcorp.com/asx/drr/deterra-royalties-limited,"	2104030000",3.885,-0.10,-2.39,Materials
ASX:TUA,"Tuas Limited (ASX:TUA)",https://www.listcorp.com/asx/tua/tuas-limited,"	2103370000",4.16,-0.35,-7.76,"Communication Services"
ASX:CMM,"Capricorn Metals Ltd (ASX:CMM)",https://www.listcorp.com/asx/cmm/capricorn-metals-ltd,"	2083950000",5.455,-0.07,-1.18,Materials
ASX:SIG,"Sigma Healthcare Limited (ASX:SIG)",https://www.listcorp.com/asx/sig/sigma-healthcare-limited,"	2072470000",1.2325,-0.04,-2.95,"Health Care"
ASX:INA,"Ingenia Communities Group (ASX:INA)",https://www.listcorp.com/asx/ina/ingenia-communities-group,"	2070520000",4.86,-0.22,-4.33,"Real Estate"
ASX:GNC,"GrainCorp Limited (ASX:GNC)",https://www.listcorp.com/asx/gnc/graincorp-limited,"	2005570000",8.755,-0.19,-2.07,"Consumer Staples"
ASX:CQR,"Charter Hall Retail REIT (ASX:CQR)",https://www.listcorp.com/asx/cqr/charter-hall-retail-reit,"	2005240000",3.35,-0.10,-2.9,"Real Estate"
ASX:DHG,"Domain Holdings Australia Limited (ASX:DHG)",https://www.listcorp.com/asx/dhg/domain-holdings-australia,"	2002350000",3.1,-0.07,-2.21,"Communication Services"
ASX:CIP,"Centuria Industrial REIT (ASX:CIP)",https://www.listcorp.com/asx/cip/centuria-industrial-reit,"	2000030000",3.085,-0.06,-2.06,"Real Estate"
ASX:LSF,"L1 Long Short Fund Limited (ASX:LSF)",https://www.listcorp.com/asx/lsf/l1-long-short-fund-limited,"	1960600000",3.035,-0.11,-3.65,Financials
ASX:CEN,"Contact Energy Limited (ASX:CEN)",https://www.listcorp.com/asx/cen/contact-energy-limited,"	1954660000",7.65,0.02,0.26,Utilities
ASX:VAF,"Vanguard Australian Fixed Interest Index ETF (ASX:VAF)",https://www.listcorp.com/asx/vaf/vanguard-australian-fixed-interest-index-etf,"	1951360000",46.07,0.42,0.92,Unclassified
ASX:SGM,"Sims Limited (ASX:SGM)",https://www.listcorp.com/asx/sgm/sims-limited,"	1943690000",9.97,-0.09,-0.89,Materials
ASX:CU6,"Clarity Pharmaceuticals Ltd (ASX:CU6)",https://www.listcorp.com/asx/cu6/clarity-pharmaceuticals,"	1943520000",5.5,-0.71,-11.43,"Health Care"
ASX:IRE,"Iress Limited (ASX:IRE)",https://www.listcorp.com/asx/ire/iress-limited,"	1942610000",10.03,-0.37,-3.56,"Information Technology"
ASX:CTD,"Corporate Travel Management Limited (ASX:CTD)",https://www.listcorp.com/asx/ctd/corporate-travel-management,"	1918330000",12.765,-0.34,-2.63,"Consumer Discretionary"
ASX:GOR,"Gold Road Resources Limited (ASX:GOR)",https://www.listcorp.com/asx/gor/gold-road-resources,"	1890440000",1.705,-0.04,-2.29,Materials
ASX:EVT,"EVT Limited (ASX:EVT)",https://www.listcorp.com/asx/evt/evt-limited,"	1819110000",10.73,-0.48,-4.28,"Communication Services"
ASX:DDR,"Dicker Data Limited (ASX:DDR)",https://www.listcorp.com/asx/ddr/dicker-data-limited,"	1811340000",9.54,-0.50,-4.98,"Information Technology"
ASX:MFG,"Magellan Financial Group Limited (ASX:MFG)",https://www.listcorp.com/asx/mfg/magellan-financial-group-limited,"	1796620000",9.38,-0.56,-5.63,Financials
ASX:IFL,"Insignia Financial Ltd (ASX:IFL)",https://www.listcorp.com/asx/ifl/insignia-financial-ltd,"	1790840000",2.52,-0.15,-5.62,Financials
ASX:BGL,"Bellevue Gold Limited (ASX:BGL)",https://www.listcorp.com/asx/bgl/bellevue-gold-limited,"	1783760000",1.335,-0.06,-4.64,Materials
ASX:IHVV,"iShares S&P 500 (AUD Hedged) ETF (ASX:IHVV)",https://www.listcorp.com/asx/ihvv/ishares-s-and-p-500-aud-hedged-etf,"	1783170000",48.16,-1.41,-2.84,Unclassified
ASX:AIZ,"Air New Zealand Limited (ASX:AIZ)",https://www.listcorp.com/asx/aiz/air-new-zealand-limited,"	1768440000",0.515,-0.01,-1.9,Industrials
ASX:NUF,"Nufarm Limited (ASX:NUF)",https://www.listcorp.com/asx/nuf/nufarm-limited,"	1766260000",4.425,-0.19,-4.22,Materials
ASX:ZIM,"Zimplats Holdings Limited (ASX:ZIM)",https://www.listcorp.com/asx/zim/zimplats-holdings-limited,"	1759880000",15.54,-0.81,-4.95,Materials
ASX:MP1,"Megaport Limited (ASX:MP1)",https://www.listcorp.com/asx/mp1/megaport-limited,"	1756100000",10.4,-0.61,-5.54,"Information Technology"
ASX:PNV,"Polynovo Limited (ASX:PNV)",https://www.listcorp.com/asx/pnv/polynovo-limited,"	1753190000",2.32,-0.22,-8.66,"Health Care"
ASX:ASK,"Abacus Storage King (ASX:ASK)",https://www.listcorp.com/asx/ask/abacus-storage-king,"	1747760000",1.2575,-0.07,-5.45,"Real Estate"
ASX:WLE,"WAM Leaders Limited (ASX:WLE)",https://www.listcorp.com/asx/wle/wam-leaders-limited,"	1742130000",1.25,-0.02,-1.96,Financials
ASX:GOZ,"Growthpoint Properties Australia (ASX:GOZ)",https://www.listcorp.com/asx/goz/growthpoint-properties,"	1734430000",2.26,-0.04,-1.74,"Real Estate"
ASX:RDX,"Redox Limited (ASX:RDX)",https://www.listcorp.com/asx/rdx/redox-limited,"	1722270000",3.19,-0.09,-2.74,Industrials
ASX:BAP,"Bapcor Limited (ASX:BAP)",https://www.listcorp.com/asx/bap/bapcor-limited,"	1693670000",4.865,-0.13,-2.51,"Consumer Discretionary"
ASX:WAM,"WAM Capital Limited (ASX:WAM)",https://www.listcorp.com/asx/wam/wam-capital-limited,"	1692270000",1.505,-0.02,-0.99,Financials
ASX:WAF,"West African Resources Limited (ASX:WAF)",https://www.listcorp.com/asx/waf/west-african-resources,"	1683200000",1.415,-0.06,-4.39,Materials
ASX:WPR,"Waypoint REIT (ASX:WPR)",https://www.listcorp.com/asx/wpr/waypoint-reit,"	1679650000",2.48,-0.02,-0.8,"Real Estate"
ASX:LTM,"Arcadium Lithium plc (ASX:LTM)",https://www.listcorp.com/asx/ltm/arcadium-lithium-plc,"	1655500000",4.19,-0.28,-6.26,Materials
ASX:JLG,"Johns Lyng Group Limited (ASX:JLG)",https://www.listcorp.com/asx/jlg/johns-lyng-group-limited,"	1612630000",5.595,-0.20,-3.37,Industrials
ASX:SGR,"The Star Entertainment Group Limited (ASX:SGR)",https://www.listcorp.com/asx/sgr/star-entertainment-group,"	1606460000",0.5225,-0.04,-6.7,"Consumer Discretionary"
ASX:SUBD,"VanEck Australian Subordinated Debt ETF (ASX:SUBD)",https://www.listcorp.com/asx/subd/vaneck-australian-subordinated-debt-etf,"	1601880000",25.15,-0.01,-0.04,Unclassified
ASX:SDR,"SiteMinder Limited (ASX:SDR)",https://www.listcorp.com/asx/sdr/siteminder-limited,"	1551610000",5.185,-0.38,-6.91,"Information Technology"
ASX:JDO,"Judo Capital Holdings Limited (ASX:JDO)",https://www.listcorp.com/asx/jdo/judo-capital-holdings-limited,"	1541930000",1.265,-0.12,-8.99,Financials
ASX:KAR,"Karoon Energy Ltd (ASX:KAR)",https://www.listcorp.com/asx/kar/karoon-energy-ltd,"	1509140000",1.715,-0.17,-8.78,Energy
ASX:DBI,"Dalrymple Bay Infrastructure Limited (ASX:DBI)",https://www.listcorp.com/asx/dbi/dalrymple-bay-infrastructure-limited,"	1507120000",3.04,0.00,0,Industrials
ASX:AOV,"Amotiv Limited (ASX:AOV)",https://www.listcorp.com/asx/aov/amotiv-limited,"	1503350000",10.23,-0.44,-4.12,"Consumer Discretionary"
ASX:IPH,"IPH Limited (ASX:IPH)",https://www.listcorp.com/asx/iph/iph-limited,"	1498820000",5.89,-0.16,-2.64,Industrials
ASX:NWH,"NRW Holdings Limited (ASX:NWH)",https://www.listcorp.com/asx/nwh/nrw-holdings-limited,"	1497290000",3.07,-0.22,-6.69,Industrials
ASX:ARF,"Arena REIT (ASX:ARF)",https://www.listcorp.com/asx/arf/arena-reit,"	1482220000",3.73,-0.09,-2.36,"Real Estate"
ASX:MGH,"MAAS Group Holdings Limited (ASX:MGH)",https://www.listcorp.com/asx/mgh/maas-group-holdings-limited,"	1462540000",4.125,-0.33,-7.51,Industrials
ASX:ELD,"Elders Limited (ASX:ELD)",https://www.listcorp.com/asx/eld/elders-limited,"	1442920000",8.81,-0.32,-3.5,"Consumer Staples"
ASX:IXJ,"iShares Global Healthcare ETF (ASX:IXJ)",https://www.listcorp.com/asx/ixj/ishares-global-healthcare-etf,"	1431390000",147.74,0.87,0.59,Unclassified
ASX:TAH,"Tabcorp Holdings Limited (ASX:TAH)",https://www.listcorp.com/asx/tah/tabcorp-holdings-limited,"	1427280000",0.6,-0.03,-4,"Consumer Discretionary"
ASX:BKI,"BKI Investment Company Limited (ASX:BKI)",https://www.listcorp.com/asx/bki/bki-investment-company-limited,"	1424710000",1.755,-0.02,-0.85,Financials
ASX:RSG,"Resolute Mining Limited (ASX:RSG)",https://www.listcorp.com/asx/rsg/resolute-mining,"	1405170000",0.63,-0.03,-4.55,Materials
ASX:QPON,"BetaShares Australian Bank Senior Floating Rate Bond ETF (ASX:QPON)",https://www.listcorp.com/asx/qpon/betashares-australian-bank-senior-floating-rate-bond-etf,"	1400450000",25.98,0.02,0.08,Unclassified
ASX:VBND,"Vanguard Global Aggregate Bond Index (Hedged) ETF (ASX:VBND)",https://www.listcorp.com/asx/vbnd/vanguard-global-aggregate-bond-index-hedged-etf,"	1393050000",42.45,0.40,0.95,Unclassified
ASX:KLS,"Kelsian Group Limited (ASX:KLS)",https://www.listcorp.com/asx/kls/kelsian-group-limited,"	1370480000",4.985,-0.09,-1.87,Industrials
ASX:ING,"Inghams Group Limited (ASX:ING)",https://www.listcorp.com/asx/ing/inghams-group,"	1367780000",3.61,-0.07,-1.9,"Consumer Staples"
ASX:DTL,"Data#3 Limited (ASX:DTL)",https://www.listcorp.com/asx/dtl/data-3-limited,"	1341280000",8.265,-0.40,-4.67,"Information Technology"
ASX:SPR,"Spartan Resources Limited (ASX:SPR)",https://www.listcorp.com/asx/spr/spartan-resources-limited,"	1339300000",1.0975,-0.11,-9.3,Materials
ASX:BGA,"Bega Cheese Limited (ASX:BGA)",https://www.listcorp.com/asx/bga/bega-cheese-limited,"	1316630000",4.16,-0.16,-3.7,"Consumer Staples"
ASX:CNI,"Centuria Capital Group (ASX:CNI)",https://www.listcorp.com/asx/cni/centuria-capital,"	1305980000",1.5525,-0.03,-2.05,"Real Estate"
ASX:NCK,"Nick Scali Limited (ASX:NCK)",https://www.listcorp.com/asx/nck/nick-scali-limited,"	1303180000",14.785,-0.50,-3.3,"Consumer Discretionary"
ASX:BOE,"Boss Energy Limited (ASX:BOE)",https://www.listcorp.com/asx/boe/boss-energy-limited,"	1300880000",2.9,-0.28,-8.81,Energy
ASX:AUI,"Australian United Investment Company Limited (ASX:AUI)",https://www.listcorp.com/asx/aui/australian-united-investment-company-limited,"	1298390000",10.26,-0.22,-2.1,Financials
ASX:APM,"APM Human Services International Limited (ASX:APM)",https://www.listcorp.com/asx/apm/apm-human-services-international,"	1297810000",1.4125,-0.00,-0.18,Industrials
ASX:FRW,"Freightways Group Limited (ASX:FRW)",https://www.listcorp.com/asx/frw/freightways-group-limited,"	1279580000",7.16,0.00,0,Industrials
ASX:RRL,"Regis Resources Limited (ASX:RRL)",https://www.listcorp.com/asx/rrl/regis-resources-limited,"	1261420000",1.6125,-0.06,-3.44,Materials
ASX:REG,"Regis Healthcare Limited (ASX:REG)",https://www.listcorp.com/asx/reg/regis-healthcare-limited,"	1246280000",3.985,-0.15,-3.74,"Health Care"
ASX:MMS,"McMillan Shakespeare Limited (ASX:MMS)",https://www.listcorp.com/asx/mms/mcmillan-shakespeare-limited,"	1245220000",17.22,-0.66,-3.69,Industrials
ASX:MAD,"Mader Group Limited (ASX:MAD)",https://www.listcorp.com/asx/mad/mader-group-limited,"	1232000000",5.75,-0.41,-6.66,Industrials
ASX:FAIR,"BetaShares Australian Sustainability Leaders ETF (ASX:FAIR)",https://www.listcorp.com/asx/fair/betashares-australian-sustainability-leaders-etf,"	1213440000",19.06,-0.69,-3.49,Unclassified
ASX:NWS,"News Corporation (ASX:NWS)",https://www.listcorp.com/asx/nws/news-corp,"	1207120000",40.9,-1.87,-4.37,"Communication Services"
ASX:LFS,"Latitude Financial Services Group Limited (ASX:LFS)",https://www.listcorp.com/asx/lfs/latitude-financial-services-group-limited,"	1206020000",1.16,0.00,0,Financials
ASX:OCL,"Objective Corporation Limited (ASX:OCL)",https://www.listcorp.com/asx/ocl/objective-corporation-limited,"	1198460000",12.525,-0.07,-0.52,"Information Technology"
ASX:AX1,"Accent Group Limited (ASX:AX1)",https://www.listcorp.com/asx/ax1/accent-group-limited,"	1193670000",2.035,-0.09,-4.01,"Consumer Discretionary"
ASX:TPW,"Temple & Webster Group Limited (ASX:TPW)",https://www.listcorp.com/asx/tpw/temple-and-webster-group-limited,"	1184650000",9.57,-0.41,-4.11,"Consumer Discretionary"
ASX:IMD,"IMDEX Limited (ASX:IMD)",https://www.listcorp.com/asx/imd/imdex-limited,"	1182350000",2.18,-0.13,-5.63,Materials
ASX:QHAL,"VanEck MSCI International Quality (Hedged) ETF (ASX:QHAL)",https://www.listcorp.com/asx/qhal/vaneck-msci-international-quality-hedged-etf,"	1177750000",44.63,-1.58,-3.42,Unclassified
ASX:MND,"Monadelphous Group Limited (ASX:MND)",https://www.listcorp.com/asx/mnd/monadelphous-group-limited,"	1173100000",11.49,-0.51,-4.25,Industrials
ASX:AD8,"Audinate Group Limited (ASX:AD8)",https://www.listcorp.com/asx/ad8/audinate-group-limited,"	1171830000",13.455,-0.64,-4.57,"Information Technology"
ASX:PWH,"PWR Holdings Limited (ASX:PWH)",https://www.listcorp.com/asx/pwh/pwr-holdings-limited,"	1162600000",11.5,-0.07,-0.61,"Consumer Discretionary"
ASX:RPL,"Regal Partners Limited (ASX:RPL)",https://www.listcorp.com/asx/rpl/regal-partners-limited,"	1153750000",3.32,-0.27,-7.52,Financials
ASX:DUI,"Diversified United Investment Limited (ASX:DUI)",https://www.listcorp.com/asx/dui/diversified-united-investment-limited,"	1132410000",5.17,-0.08,-1.52,Financials
ASX:SIQ,"Smartgroup Corporation Ltd (ASX:SIQ)",https://www.listcorp.com/asx/siq/smartgroup-corporation-ltd,"	1130830000",8.025,-0.42,-4.92,Industrials
ASX:IEM,"iShares MSCI Emerging Markets ETF (ASX:IEM)",https://www.listcorp.com/asx/iem/ishares-msci-emerging-markets-etf,"	1127260000",62.62,-2.12,-3.27,Unclassified
ASX:HLI,"Helia Group Limited (ASX:HLI)",https://www.listcorp.com/asx/hli/helia-group-limited,"	1126930000",3.72,-0.17,-4.37,Financials
ASX:LFG,"Liberty Financial Group Limited (ASX:LFG)",https://www.listcorp.com/asx/lfg/liberty-financial-group-limited,"	1108880000",3.68,0.03,0.82,Financials
ASX:MSB,"Mesoblast Limited (ASX:MSB)",https://www.listcorp.com/asx/msb/mesoblast-limited,"	1107530000",0.9,-0.07,-7.22,"Health Care"
ASX:CMW,"Cromwell Property Group (ASX:CMW)",https://www.listcorp.com/asx/cmw/cromwell-property-group,"	1099920000",0.41,-0.01,-2.38,"Real Estate"
ASX:SKC,"SkyCity Entertainment Group Limited (ASX:SKC)",https://www.listcorp.com/asx/skc/skycity-entertainment-group,"	1087090000",1.4125,-0.02,-1.22,"Consumer Discretionary"
ASX:CCP,"Credit Corp Group Limited (ASX:CCP)",https://www.listcorp.com/asx/ccp/credit-corp-group-limited,"	1085670000",15.005,-0.94,-5.92,Financials
ASX:GEM,"G8 Education Limited (ASX:GEM)",https://www.listcorp.com/asx/gem/g8-education-limited,"	1076640000",1.2925,-0.04,-2.82,"Consumer Discretionary"
ASX:LIC,"Lifestyle Communities Limited (ASX:LIC)",https://www.listcorp.com/asx/lic/lifestyle-communities-limited,"	1073750000",8.595,-0.22,-2.55,"Real Estate"
ASX:SGF,"SG Fleet Group Limited (ASX:SGF)",https://www.listcorp.com/asx/sgf/sg-fleet-group,"	1070410000",3.1,-0.03,-0.96,Industrials
ASX:SNL,"Supply Network Limited (ASX:SNL)",https://www.listcorp.com/asx/snl/supply-network,"	1069030000",23.88,-1.27,-5.05,"Consumer Discretionary"
ASX:HLS,"Healius Limited (ASX:HLS)",https://www.listcorp.com/asx/hls/healius-limited,"	1063740000",1.4125,-0.05,-3.58,"Health Care"
ASX:NXL,"Nuix Limited (ASX:NXL)",https://www.listcorp.com/asx/nxl/nuix-limited,"	1062810000",2.97,-0.31,-9.45,"Information Technology"
ASX:SLX,"Silex Systems Limited (ASX:SLX)",https://www.listcorp.com/asx/slx/silex-systems-limited,"	1046990000",4.24,-0.18,-4.07,Industrials
ASX:CKF,"Collins Foods Limited (ASX:CKF)",https://www.listcorp.com/asx/ckf/collins-foods-limited,"	1046950000",8.78,-0.12,-1.35,"Consumer Discretionary"
ASX:DYL,"Deep Yellow Limited (ASX:DYL)",https://www.listcorp.com/asx/dyl/deep-yellow-limited,"	1017810000",0.9475,-0.10,-9.76,Energy
ASX:VGB,"Vanguard Australian Government Bond Index ETF (ASX:VGB)",https://www.listcorp.com/asx/vgb/vanguard-australian-government-bond-index-etf,"	994993000",46.86,0.42,0.9,Unclassified
ASX:JIN,"Jumbo Interactive Limited (ASX:JIN)",https://www.listcorp.com/asx/jin/jumbo-interactive-limited,"	990492000",15.125,-0.61,-3.85,"Consumer Discretionary"
ASX:WA1,"WA1 Resources Ltd (ASX:WA1)",https://www.listcorp.com/asx/wa1/wa1-resources-ltd,"	981419000",13.38,-1.75,-11.57,Materials
ASX:PRN,"Perenti Limited (ASX:PRN)",https://www.listcorp.com/asx/prn/perenti-limited,"	970763000",0.99,-0.05,-4.35,Materials
ASX:CQE,"Charter Hall Social Infrastructure REIT (ASX:CQE)",https://www.listcorp.com/asx/cqe/charter-hall-social-infrastructure-reit,"	967530000",2.505,-0.08,-3.28,"Real Estate"
ASX:IFRA,"VanEck FTSE Global Infrastructure (Hedged) ETF (ASX:IFRA)",https://www.listcorp.com/asx/ifra/vaneck-ftse-global-infrastructure-hedged-etf,"	962548000",21.54,0.11,0.51,Unclassified
ASX:ABG,"Abacus Group (ASX:ABG)",https://www.listcorp.com/asx/abg/abacus-group,"	960682000",1.05,-0.03,-2.33,"Real Estate"
ASX:GTK,"Gentrack Group Limited (ASX:GTK)",https://www.listcorp.com/asx/gtk/gentrack-group-limited,"	958312000",8.99,-0.27,-2.92,"Information Technology"
ASX:NAN,"Nanosonics Limited (ASX:NAN)",https://www.listcorp.com/asx/nan/nanosonics,"	954443000",3.005,-0.14,-4.6,"Health Care"
ASX:A4N,"Alpha HPA Limited (ASX:A4N)",https://www.listcorp.com/asx/a4n/alpha-hpa-limited,"	953048000",0.79,-0.05,-5.95,Materials
ASX:PGF,"PM Capital Global Opportunities Fund (ASX:PGF)",https://www.listcorp.com/asx/pgf/pm-capital-global-opportunities-fund,"	946338000",2.22,-0.09,-3.9,Financials
